2011-10-01 101390.000000 F4116D


2011-07-01 102150.000000 F4116D
2011-07-02 101530.000000 F4116D
2011-08-05 100870.000000 F4116D
2011-08-24 101100.000000 F4116D
2011-08-27 100960.000000 F4116D


2011-07-30 100370.000000 F4116D
2011-08-02 99640.000000 F4116D
2011-08-21 99770.000000 F4116D
2011-08-25 99680.000000 F4116D


2011-06-09 100410.000000 F4116D
2011-07-16 100270.000000 F4116D
2011-08-15 100370.000000 F4116D


2011-06-04 100390.000000 F4116D
2011-06-23 100410.000000 F4116D
2011-07-09 99830.000000 F4116D
2011-07-12 100020.000000 F4116D
2011-07-14 100550.000000 F4116D
2011-08-18 99880.000000 F4116D
2011-08-20 100690.000000 F4116D
2011-10-09 100720.000000 F4116D


2011-06-03 98450.000000 F4116D
2011-07-26 97000.000000 F4116D
2011-09-20 98270.000000 F4116D
2011-10-09 97990.000000 F4116D


2011-07-24 99460.000000 F4116D
2011-08-07 98760.000000 F4116D
2011-08-12 99650.000000 F4116D
2011-09-12 99930.000000 F4116D
2011-09-27 100910.000000 F4116D
2011-10-11 100590.000000 F4116D
2011-10-15 101010.000000 F4116D


2011-07-14 101810.000000 F4116D
2011-09-14 101940.000000 F4116D
2011-10-10 102420.000000 F4116D


2011-07-05 100150.000000 F4116D
2011-07-20 99940.000000 F4116D
2011-07-30 100630.000000 F4116D
2011-10-21 101430.000000 F4116D


2011-06-11 99930.000000 F4116D
2011-07-24 99660.000000 F4116D
2011-08-07 99120.000000 F4116D
2011-08-13 99460.000000 F4116D


2011-07-27 98930.000000 F4116D
2011-08-30 99050.000000 F4116D


2011-06-10 98460.000000 F4116D
2011-08-16 98680.000000 F4116D
2011-09-13 98640.000000 F4116D
2011-09-17 98390.000000 F4116D


2011-06-29 102140.000000 F4116D
2011-07-09 101300.000000 F4116D
2011-08-29 101700.000000 F4116D


2011-06-08 99670.000000 F4116D
2011-06-21 100290.000000 F4116D
2011-07-13 99870.000000 F4116D
2011-07-25 99850.000000 F4116D
2011-07-27 100300.000000 F4116D
2011-08-22 100020.000000 F4116D
2011-08-25 100070.000000 F4116D
2011-09-15 100470.000000 F4116D
2011-09-23 100590.000000 F4116D
2011-10-08 101160.000000 F4116D
2011-10-12 101120.000000 F4116D


2011-06-03 97460.000000 F4116D
2011-06-17 97030.000000 F4116D
