4.822333;-52.365333;4
3.890667;-51.804667;6
3.640167;-54.028333;106
48.068833;-1.734;36
-15.887667;54.520667;7
50.57;3.0975;47
49.18;-0.456167;67
41.918;8.792667;5
3.640167;-54.028333;106
49.725167;-1.939833;6
45.0745;3.764;833
44.830667;-0.691333;47
42.737167;2.872833;42
-66.663167;140.001;43
48.068833;-1.734;36
47.4445;0.727333;108
43.648833;7.209;2
-11.582667;47.289667;3
3.890667;-51.804667;6
3.640167;-54.028333;106
50.57;3.0975;47
49.725167;-1.939833;6
-17.054667;42.712;9
-49.352333;70.243333;29
49.18;-0.456167;67
47.15;-1.608833;26
43.437667;5.216;9
14.7745;-60.875333;26
44.830667;-0.691333;47
14.595333;-60.995667;3
49.725167;-1.939833;6
44.1185;3.0195;712
16.264;-61.516333;11
48.581;5.959833;336
45.786833;3.149333;331
47.294333;-3.218333;34
45.786833;3.149333;331
41.918;8.792667;5
-22.344167;40.340667;6
44.581167;4.733;73
-12.8055;45.282833;7
5.4855;-54.031667;5
3.640167;-54.028333;106
47.15;-1.608833;26
48.068833;-1.734;36
47.267833;5.088333;219
-17.054667;42.712;9
-20.8925;55.528667;8
46.593833;0.314333;123
47.267833;5.088333;219
50.57;3.0975;47
48.444167;-4.412;94
43.909833;-0.500167;59
-20.8925;55.528667;8
48.444167;-4.412;94
48.716833;2.384333;89
-15.887667;54.520667;7
-20.8925;55.528667;8
48.444167;-4.412;94
48.581;5.959833;336
43.079333;5.940833;115
45.786833;3.149333;331
-20.8925;55.528667;8
-12.8055;45.282833;7
43.577;3.963167;2
-17.054667;42.712;9
5.4855;-54.031667;5
4.822333;-52.365333;4
-66.663167;140.001;43
43.621;1.378833;151
-11.582667;47.289667;3
42.737167;2.872833;42
14.595333;-60.995667;3
49.18;-0.456167;67
-11.582667;47.289667;3
48.825833;-3.473167;55
-11.582667;47.289667;3
45.7265;5.077833;235
-20.8925;55.528667;8
48.825833;-3.473167;55
47.4445;0.727333;108
4.822333;-52.365333;4
50.136;1.834;69
42.737167;2.872833;42
-46.4325;51.856667;146
43.005333;1.106833;414
-20.8925;55.528667;8
-12.8055;45.282833;7
47.4445;0.727333;108
43.437667;5.216;9
-11.582667;47.289667;3
14.7745;-60.875333;26
45.861167;1.175;402
48.324667;4.02;112
45.7265;5.077833;235
44.745;1.396667;260
-11.582667;47.289667;3
47.15;-1.608833;26
3.890667;-51.804667;6
41.918;8.792667;5
4.822333;-52.365333;4
48.4455;0.110167;143
48.5495;7.640333;150
44.830667;-0.691333;47
42.540667;9.485167;10
48.581;5.959833;336
47.059167;2.359833;161
-20.8925;55.528667;8
14.595333;-60.995667;3
47.267833;5.088333;219
44.581167;4.733;73
-12.8055;45.282833;7
45.786833;3.149333;331
-20.8925;55.528667;8
3.640167;-54.028333;106
43.909833;-0.500167;59
43.437667;5.216;9
48.068833;-1.734;36
4.822333;-52.365333;4
47.15;-1.608833;26
44.581167;4.733;73
-17.054667;42.712;9
46.593833;0.314333;123
48.324667;4.02;112
44.830667;-0.691333;47
43.577;3.963167;2
42.737167;2.872833;42
-17.054667;42.712;9
48.324667;4.02;112
44.1185;3.0195;712
48.324667;4.02;112
44.565667;6.502333;871
50.136;1.834;69
48.324667;4.02;112
47.15;-1.608833;26
16.264;-61.516333;11
43.577;3.963167;2
14.595333;-60.995667;3
3.890667;-51.804667;6
43.648833;7.209;2
48.716833;2.384333;89
45.7265;5.077833;235
-15.887667;54.520667;7
-37.795167;77.569167;27
46.766333;-56.179167;21
42.737167;2.872833;42
14.595333;-60.995667;3
48.5495;7.640333;150
48.581;5.959833;336
45.861167;1.175;402
41.918;8.792667;5
47.4445;0.727333;108
43.079333;5.940833;115
48.324667;4.02;112
-66.663167;140.001;43
44.745;1.396667;260
44.565667;6.502333;871
43.188;0.0;360
43.005333;1.106833;414
43.621;1.378833;151
42.737167;2.872833;42
47.294333;-3.218333;34
-20.8925;55.528667;8
14.7745;-60.875333;26
3.640167;-54.028333;106
45.7265;5.077833;235
14.595333;-60.995667;3
46.593833;0.314333;123
44.565667;6.502333;871
3.890667;-51.804667;6
3.640167;-54.028333;106
50.57;3.0975;47
50.57;3.0975;47
48.716833;2.384333;89
43.079333;5.940833;115
-15.887667;54.520667;7
-49.352333;70.243333;29
49.725167;-1.939833;6
43.079333;5.940833;115
4.822333;-52.365333;4
48.581;5.959833;336
-37.795167;77.569167;27
47.267833;5.088333;219
14.595333;-60.995667;3
47.059167;2.359833;161
46.046833;-1.4115;11
43.621;1.378833;151
43.437667;5.216;9
16.264;-61.516333;11
14.595333;-60.995667;3
48.581;5.959833;336
47.614333;7.51;263
43.005333;1.106833;414
-20.8925;55.528667;8
50.136;1.834;69
44.830667;-0.691333;47
43.648833;7.209;2
45.0745;3.764;833
44.1185;3.0195;712
14.595333;-60.995667;3
44.745;1.396667;260
43.005333;1.106833;414
3.640167;-54.028333;106
43.648833;7.209;2
-12.8055;45.282833;7
44.745;1.396667;260
43.005333;1.106833;414
42.540667;9.485167;10
-17.054667;42.712;9
-49.352333;70.243333;29
4.822333;-52.365333;4
47.059167;2.359833;161
46.593833;0.314333;123
47.15;-1.608833;26
44.745;1.396667;260
3.890667;-51.804667;6
47.15;-1.608833;26
48.581;5.959833;336
-15.887667;54.520667;7
45.861167;1.175;402
-46.4325;51.856667;146
3.890667;-51.804667;6
48.444167;-4.412;94
3.890667;-51.804667;6
49.383;1.181667;151
48.825833;-3.473167;55
48.825833;-3.473167;55
43.188;0.0;360
49.725167;-1.939833;6
46.046833;-1.4115;11
49.383;1.181667;151
16.264;-61.516333;11
3.890667;-51.804667;6
41.918;8.792667;5
-12.8055;45.282833;7
46.593833;0.314333;123
43.188;0.0;360
42.737167;2.872833;42
45.0745;3.764;833
47.059167;2.359833;161
47.267833;5.088333;219
44.581167;4.733;73
48.581;5.959833;336
47.15;-1.608833;26
-17.054667;42.712;9
48.4455;0.110167;143
-46.4325;51.856667;146
-66.663167;140.001;43
-11.582667;47.289667;3
48.444167;-4.412;94
48.068833;-1.734;36
44.1185;3.0195;712
42.737167;2.872833;42
41.918;8.792667;5
-11.582667;47.289667;3
-49.352333;70.243333;29
5.4855;-54.031667;5
44.830667;-0.691333;47
43.005333;1.106833;414
-22.344167;40.340667;6
43.437667;5.216;9
-37.795167;77.569167;27
47.059167;2.359833;161
44.745;1.396667;260
43.188;0.0;360
-22.344167;40.340667;6
46.766333;-56.179167;21
49.383;1.181667;151
-46.4325;51.856667;146
49.18;-0.456167;67
48.5495;7.640333;150
44.745;1.396667;260
43.188;0.0;360
43.188;0.0;360
-17.054667;42.712;9
14.7745;-60.875333;26
3.640167;-54.028333;106
-12.8055;45.282833;7
47.059167;2.359833;161
47.614333;7.51;263
43.005333;1.106833;414
42.540667;9.485167;10
14.595333;-60.995667;3
45.0745;3.764;833
-15.887667;54.520667;7
48.068833;-1.734;36
48.5495;7.640333;150
-66.663167;140.001;43
3.640167;-54.028333;106
44.565667;6.502333;871
4.822333;-52.365333;4
44.745;1.396667;260
49.18;-0.456167;67
48.716833;2.384333;89
47.267833;5.088333;219
44.581167;4.733;73
16.264;-61.516333;11
47.614333;7.51;263
-49.352333;70.243333;29
3.640167;-54.028333;106
44.565667;6.502333;871
49.725167;-1.939833;6
48.716833;2.384333;89
48.581;5.959833;336
44.745;1.396667;260
48.716833;2.384333;89
-15.887667;54.520667;7
-66.663167;140.001;43
50.136;1.834;69
3.640167;-54.028333;106
47.294333;-3.218333;34
45.0745;3.764;833
46.046833;-1.4115;11
44.830667;-0.691333;47
43.079333;5.940833;115
42.737167;2.872833;42
3.640167;-54.028333;106
-66.663167;140.001;43
47.4445;0.727333;108
43.005333;1.106833;414
43.437667;5.216;9
48.716833;2.384333;89
48.581;5.959833;336
16.264;-61.516333;11
47.294333;-3.218333;34
45.786833;3.149333;331
43.909833;-0.500167;59
48.5495;7.640333;150
50.136;1.834;69
48.444167;-4.412;94
48.4455;0.110167;143
48.444167;-4.412;94
45.7265;5.077833;235
14.595333;-60.995667;3
49.18;-0.456167;67
43.437667;5.216;9
-22.344167;40.340667;6
48.068833;-1.734;36
46.766333;-56.179167;21
48.825833;-3.473167;55
48.5495;7.640333;150
45.0745;3.764;833
-49.352333;70.243333;29
49.725167;-1.939833;6
-12.8055;45.282833;7
50.57;3.0975;47
44.565667;6.502333;871
-66.663167;140.001;43
44.830667;-0.691333;47
-15.887667;54.520667;7
47.059167;2.359833;161
43.005333;1.106833;414
50.136;1.834;69
47.614333;7.51;263
-46.4325;51.856667;146
4.822333;-52.365333;4
48.716833;2.384333;89
43.909833;-0.500167;59
-37.795167;77.569167;27
48.444167;-4.412;94
45.786833;3.149333;331
43.621;1.378833;151
14.7745;-60.875333;26
44.581167;4.733;73
43.437667;5.216;9
42.540667;9.485167;10
-49.352333;70.243333;29
16.264;-61.516333;11
48.444167;-4.412;94
48.716833;2.384333;89
48.324667;4.02;112
47.614333;7.51;263
43.909833;-0.500167;59
3.640167;-54.028333;106
50.136;1.834;69
-46.4325;51.856667;146
5.4855;-54.031667;5
50.57;3.0975;47
48.324667;4.02;112
43.648833;7.209;2
-17.054667;42.712;9
-20.8925;55.528667;8
48.324667;4.02;112
43.005333;1.106833;414
43.005333;1.106833;414
42.737167;2.872833;42
47.4445;0.727333;108
45.786833;3.149333;331
43.577;3.963167;2
48.716833;2.384333;89
46.046833;-1.4115;11
47.059167;2.359833;161
-11.582667;47.289667;3
43.188;0.0;360
42.737167;2.872833;42
44.745;1.396667;260
-22.344167;40.340667;6
49.18;-0.456167;67
47.614333;7.51;263
48.825833;-3.473167;55
45.0745;3.764;833
45.7265;5.077833;235
48.444167;-4.412;94
43.079333;5.940833;115
14.7745;-60.875333;26
47.294333;-3.218333;34
-11.582667;47.289667;3
48.5495;7.640333;150
42.737167;2.872833;42
16.264;-61.516333;11
42.737167;2.872833;42
14.7745;-60.875333;26
3.890667;-51.804667;6
48.5495;7.640333;150
48.068833;-1.734;36
43.621;1.378833;151
-17.054667;42.712;9
48.4455;0.110167;143
44.745;1.396667;260
43.005333;1.106833;414
-22.344167;40.340667;6
-46.4325;51.856667;146
42.737167;2.872833;42
5.4855;-54.031667;5
49.725167;-1.939833;6
48.444167;-4.412;94
45.786833;3.149333;331
43.621;1.378833;151
-49.352333;70.243333;29
48.4455;0.110167;143
47.4445;0.727333;108
50.136;1.834;69
48.444167;-4.412;94
45.7265;5.077833;235
47.059167;2.359833;161
44.565667;6.502333;871
43.577;3.963167;2
-22.344167;40.340667;6
48.324667;4.02;112
45.786833;3.149333;331
16.264;-61.516333;11
-66.663167;140.001;43
-15.887667;54.520667;7
-66.663167;140.001;43
43.909833;-0.500167;59
43.577;3.963167;2
43.437667;5.216;9
-17.054667;42.712;9
50.136;1.834;69
48.324667;4.02;112
43.621;1.378833;151
50.57;3.0975;47
48.716833;2.384333;89
47.614333;7.51;263
44.581167;4.733;73
43.005333;1.106833;414
4.822333;-52.365333;4
48.4455;0.110167;143
48.5495;7.640333;150
47.059167;2.359833;161
45.0745;3.764;833
48.068833;-1.734;36
48.4455;0.110167;143
43.621;1.378833;151
14.595333;-60.995667;3
47.614333;7.51;263
44.565667;6.502333;871
44.745;1.396667;260
-46.4325;51.856667;146
16.264;-61.516333;11
44.581167;4.733;73
46.046833;-1.4115;11
43.577;3.963167;2
49.18;-0.456167;67
43.005333;1.106833;414
-20.8925;55.528667;8
47.15;-1.608833;26
47.059167;2.359833;161
43.437667;5.216;9
43.005333;1.106833;414
-20.8925;55.528667;8
3.890667;-51.804667;6
50.57;3.0975;47
47.15;-1.608833;26
-49.352333;70.243333;29
-66.663167;140.001;43
48.4455;0.110167;143
42.737167;2.872833;42
-11.582667;47.289667;3
49.18;-0.456167;67
48.324667;4.02;112
48.5495;7.640333;150
45.861167;1.175;402
44.830667;-0.691333;47
49.18;-0.456167;67
47.15;-1.608833;26
-46.4325;51.856667;146
47.614333;7.51;263
42.540667;9.485167;10
14.595333;-60.995667;3
50.57;3.0975;47
48.825833;-3.473167;55
44.1185;3.0195;712
46.766333;-56.179167;21
48.581;5.959833;336
-15.887667;54.520667;7
48.716833;2.384333;89
48.324667;4.02;112
-11.582667;47.289667;3
46.046833;-1.4115;11
45.0745;3.764;833
43.437667;5.216;9
49.18;-0.456167;67
-46.4325;51.856667;146
42.540667;9.485167;10
14.595333;-60.995667;3
-66.663167;140.001;43
45.786833;3.149333;331
44.745;1.396667;260
48.444167;-4.412;94
45.861167;1.175;402
16.264;-61.516333;11
48.068833;-1.734;36
47.294333;-3.218333;34
43.621;1.378833;151
-46.4325;51.856667;146
46.766333;-56.179167;21
42.540667;9.485167;10
49.725167;-1.939833;6
46.046833;-1.4115;11
43.188;0.0;360
42.540667;9.485167;10
47.294333;-3.218333;34
14.7745;-60.875333;26
50.136;1.834;69
44.830667;-0.691333;47
46.593833;0.314333;123
-20.8925;55.528667;8
49.18;-0.456167;67
44.745;1.396667;260
46.046833;-1.4115;11
45.0745;3.764;833
16.264;-61.516333;11
43.577;3.963167;2
3.640167;-54.028333;106
47.4445;0.727333;108
44.830667;-0.691333;47
43.079333;5.940833;115
42.737167;2.872833;42
-15.887667;54.520667;7
46.766333;-56.179167;21
3.640167;-54.028333;106
43.437667;5.216;9
49.18;-0.456167;67
48.5495;7.640333;150
-15.887667;54.520667;7
16.264;-61.516333;11
49.725167;-1.939833;6
43.005333;1.106833;414
