07139;2010-02-25T10;00;00+01;00;99460;160;4.1;96;97740.0;;;48.4455;0.110167;7.100000000000023;;;143;61077
07335;2010-02-25T10;00;00+01;00;99620;170;5.1;96;98190.0;;;46.593833;0.314333;8.5;;;123;86194
07471;2010-02-25T10;00;00+01;00;;150;6.2;80;90740.0;;;45.0745;3.764;6.2000000000000455;;;833;43062
07130;2010-02-25T13;00;00+01;00;98700;200;9.8;84;98200.0;;;48.068833;-1.734;13.0;;;36;35281
78925;2010-02-25T13;00;00+01;00;101350;30;1.5;83;;20.0;0.0;14.595333;-60.995667;25.80000000000001;;32.5;3;97213
81408;2010-02-25T13;00;00+01;00;101230;40;1.0;95;101150.0;;1.0;3.890667;-51.804667;26.30000000000001;;;6;97308
07015;2010-02-25T16;00;00+01;00;99000;160;5.7;87;98440.0;;;50.57;3.0975;8.800000000000011;;;47;59256
07790;2010-02-25T16;00;00+01;00;100710;30;1.5;69;100570.0;;;42.540667;9.485167;15.400000000000034;;;10;2b148
07117;2010-02-25T19;00;00+01;00;98120;230;6.2;79;97440.0;;;48.825833;-3.473167;10.700000000000045;;;55;22168
07434;2010-02-25T19;00;00+01;00;99440;230;4.6;93;94760.0;;;45.861167;1.175;9.600000000000023;;;402;87085
07790;2010-02-25T22;00;00+01;00;100580;250;0.5;94;100430.0;;;42.540667;9.485167;8.0;;;10;2b148
61972;2010-02-26T01;00;00+01;00;100940;160;2.1;;;;;-22.344167;40.340667;26.400000000000034;;;6;
67005;2010-02-26T04;00;00+01;00;101050;0;0.0;96;;100.0;;-12.8055;45.282833;26.200000000000045;;;7;97615
67005;2010-02-26T07;00;00+01;00;101270;160;3.1;78;;;0.0;-12.8055;45.282833;30.600000000000023;;;7;97615
78897;2010-02-26T07;00;00+01;00;101160;0;0.0;94;;;0.0;16.264;-61.516333;23.30000000000001;21.100000000000023;32.10000000000002;11;97101
07020;2010-02-26T10;00;00+01;00;99430;280;13.9;75;99360.0;;;49.725167;-1.939833;7.600000000000023;;;6;50041
07535;2010-02-26T10;00;00+01;00;100820;230;3.1;83;97690.0;;;44.745;1.396667;7.600000000000023;;;260;46127
07027;2010-02-26T13;00;00+01;00;99910;270;12.3;64;99110.0;;;49.18;-0.456167;8.700000000000045;;;67;14137
07690;2010-02-26T13;00;00+01;00;100160;280;11.8;28;99830.0;;;43.648833;7.209;17.200000000000045;;;2;06088
71805;2010-02-26T19;00;00+01;00;102530;100;10.8;91;102440.0;;;46.766333;-56.179167;-0.8999999999999773;-2.2999999999999545;;21;
07577;2010-02-26T22;00;00+01;00;101150;330;2.1;61;100250.0;;;44.581167;4.733;7.2000000000000455;;;73;26198
81408;2010-02-26T22;00;00+01;00;100790;40;2.1;74;100710.0;;;3.890667;-51.804667;29.200000000000045;;;6;97308
07481;2010-02-27T01;00;00+01;00;101310;160;2.6;74;98390.0;;;45.7265;5.077833;5.400000000000034;;;235;69299
61997;2010-02-27T04;00;00+01;00;99670;310;15.9;97;;;;-46.4325;51.856667;13.5;;;146;
07037;2010-02-27T07;00;00+01;00;100200;170;5.1;99;98360.0;;2.0;49.383;1.181667;4.7000000000000455;;;151;76116
07661;2010-02-27T07;00;00+01;00;101180;30;1.0;50;99530.0;;0.2;43.079333;5.940833;8.700000000000045;;;115;83153
07130;2010-02-27T10;00;00+01;00;99850;180;7.2;78;99330.0;;;48.068833;-1.734;9.100000000000023;;;36;35281
07139;2010-02-27T10;00;00+01;00;100100;160;3.1;86;98360.0;;;48.4455;0.110167;6.0;;;143;61077
78897;2010-02-27T10;00;00+01;00;101230;0;0.0;96;;70.0;;16.264;-61.516333;22.30000000000001;;;11;97101
07015;2010-02-27T16;00;00+01;00;99610;200;7.7;52;99050.0;;;50.57;3.0975;11.900000000000034;;;47;59256
07460;2010-02-27T19;00;00+01;00;99370;170;8.2;72;95570.0;;;45.786833;3.149333;10.200000000000045;;;331;63113
